16564-lichen-sclerosus,addition itchy vulva,blisters,body ’ immune system attack healthy cells,bruise,burning vagina,constipation,crack bleed,fissures ( cracks ) genital sores,foreskin penis,genetics hormonal changes,itching,itching irritation,itchy,lead pain sex,mild severe,scarred,scarring,skin changes,"skin parts body , neck , breasts , torso , upper back , wrists mouth",slightest touch,small white spots,trauma,ulcers sores,vaginal itching discomfort,white patches,white shiny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15618-hereditary-hemorrhagic-telangiectasia-hht,abnormal blood vessels develop body,abnormalities larger blood vessels,anemia,arteriovenous malformations ( avms,avm hemorrhages,"avms form lungs , brain , spinal cord liver",back pain numbness arms legs,bleeding stomach intestines,blue discoloration skin,condition affects blood vessels brain,coughing blood ( hemoptysis,delicate red spots certain parts body,dizziness,double vision,dyspnea,epistaxis,fatigue,headaches,heart failure,hht,hht affects liver,hht affects spine,mutations six different genes linked hht,seizures strokes,significant signs,trouble breathing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10303-spondylolysis,born thin vertebrae,cracks often called pars fractures,exactly weakness,higher risk pars fractures,low back pain,muscle strain,pain,repetitive trauma,teen growth spurts,thin piece bone connects facet joints,typically weakness section vertebra called pars interarticularis,weaken pars interarticularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17715-primary-biliary-cholangitis-pbc-,abdominal pain,ankle feet ( edema ),autoimmune hepatitis,darkening skin,frequent urinary tract infections,immune system attacks healthy cells body,immune system damages bile ducts,infections,internal bleeding upper stomach/lower esophagus enlarged veins,itchy skin ( pruritus ),later stages pbc,muscle joint pain,nausea,problem immune system,scleroderma,small yellow white bumps skin,swelling abdomen fluid buildup ( ascites,swelling legs,tiredness ( fatigue ),varices ),weight loss dark-colored urine,yellowing skin whites eyes ( jaundice ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21644-broken-ankle,ankle break,ankle bruised,ankle fractures,ankle sprain,ankle swollen,falling significant height,stretch damage ankle ligaments overuse injury,"sudden , severe pain ankle",ways ankle fracture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21949-ascending-aortic-aneurysm,aortitis,atherosclerosis ( plaque buildup inside arteries ),blood vessel bulge outward,blood vessel wall,cardiovascular problems,chest pain pain,coughing wheezing,difficulty swallowing,enlarged aorta,force blood weak area,hoarseness,inflammation aorta,lead aneurysms,shortness breath,tears artery wall,traumatic injuries,weak damaged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17792-epidermolysis-bullosa,blisters,blisters grow dermis,"blisters skin ( hands , feet , elbows knees",body ’ immune system attacks cells,defect,dysphagia,fingers toes deformed,low levels red blood cells,milia difficulty swallowing,missing damaged gene affects protein,mouth airway dystrophic,mutation ( defect,palms soles anemia,skin fragile blisters tears,small white bumps skin,thickened calluses,thickened fingernails toenails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21916-ice-pick-headache,head pain,head pains,headache,headaches,health condition,multiple sclerosis,pain,primary headache,secondary headache,shingles,stabbing pain,types headaches,underlying condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21594-cavernous-hemangioma,another type abnormal blood vessel,blurred vision,coma death,dizziness,double vision,facial drooping,headaches,hearing loss,impaired speech,irritability changes personality,known developmental venous anomaly ( dva ),location number hemangiomas,loss vision,memory attention problems,number lesions,paralysis,seizures,seizures stroke,size location lesion,stroke,tinnitus,unsteady walk,weakness arm leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21147-hyperosmolar-hyperglycemic-syndrome,blurred vision loss vision,confusion,diabetes,drowsiness,dry mouth extreme thirst,extra sugar passed urine,extreme thirst ),fever,frequent urination,glucose builds bodies,hallucinations,heart attack stroke,high ( hyperglycemia,high blood sugar level,illness infection,lead severe dehydration,people diabetes much glucose ( sugar ) blood,people type diabetes control,pneumonia urinary tract infection,weakness paralysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17727-hypoxemia,asthma,bluish color skin,bronchitis,confusion,coughing wheezing,emphysema,fast heartbeat,headache,heart conditions,heart defects lung conditions,high altitudes,impaired breathing sleep ),inflammation scarring lung tissue ( pulmonary fibrosis ),oxygen air lower strong pain medications problems,severity condition,shortness breath,slow breathing sleep apnea,variety conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21661-nasopharyngeal-cancer,back throat nasal cavity,cancer,cancer cells,cancer spread lymph nodes sides neck,"cancer spreads distant areas body , liver , lungs , bones lymph nodes",cancer spreads lymph nodes,certain risk factors,difficulty breathing,difficulty opening mouth,ear infections,epstein-barr virus,facial numbness,facial pain,fullness ear,headaches,hearing loss,less serious illnesses,lump back neck,masses,mononucleosis,nasal stuffiness,nosebleeds,one multiple lumps,ringing ears,several factors,"stage , cancer spread",swell,tinnitus,virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21146-tonsillitis,coughs,difficulty swallowing,group streptococcus bacteria,red,sore scratchy throat pain,stomachache vomiting,strep throat,swollen lymph nodes,swollen tonsils throat whitish spots tonsils,virus bacteria,virus cold flu ( influenza ),viruses bacteria,"white , yellow gray coating tonsils fever",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17720-myalgic-encephalomyelitischronic-fatigue-syndrome-mecfs,chills,cognitive ( thinking ) difficulties,constipation diarrhea psychological ( mental health ) issues,decrease severity,dizziness,fainting,gas,hands face,headaches,influenza,intestinal condition,irritability anxiety tingling numbness feet,irritable bowel,joint pain,mood swings,muscle aches,night sweats,orthostatic intolerance,painful bloating,problems vision,severe fatigue,small immune system structures filter harmful substances,swollen lymph nodes,weakness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17924-galactorrhea,amenorrhea,clothing rubs,erectile dysfunction,headache,menstrual periods,new hair growing chest chin acne,signs condition,usually benign ( cancerous ) growth pituitary gland,vaginal dryness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9296-sexual-problems-and-depression-,brain chemical serotonin,depression,different ways depression,inability experience pleasure,loss interest activities,low energy levels,mood swings,reduced self-esteem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9888-body-dysmorphic-disorder,anxious,focusing defect,low self-esteem,major depression anxiety,picking skin,preoccupation one defects flaws physical appearance,problems certain neurotransmitters,reassurance defect,traumatic events,trying hide cover defect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21723-liver-spots,areas melanin,dark brown tan,"face , hands , neck arms","flat , circular oval patches",pain itching,similar patch freckles,speeds melanin production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798-chronic-pain,aching,anxiety,anxiety depression,broken bone brief infection,burning,depression,fatigue,injury physical illness,insomnia,long-lasting illness arthritis cancer,low levels endorphins blood,migraines psychogenic pain,mood swings,ongoing pain,pain,positive feelings,psychogenic pain,psychological factors stress,psychosomatic pain,sensitive pain,several causes pain overlap,something like sprain,squeezing,stiffness,stinging,throbbing,trouble falling asleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21756-triple-negative-breast-cancer-tnbc,brca gene meant prevent cancer,brca genetic mutation,breast cancer,breast nipple pain,cancer,cells vulnerable cancer,flaking,inflammatory breast cancer,kinds cancer,mean breast cancer,new lump mass,swelling part breast,swollen lymph nodes,thickened red,tnbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5554-tourette-syndrome,arm jerking,complex tics,complications pregnancy,grunting,head jerking twisting,jumping complex motor tic,low birth weight,problems brain metabolizes ( breaks ) neurotransmitters,shoulder shrugging simple motor tic,simple tics,throat clearing,tics,tics harmful,twisted distorted facial expressions,uncontrollable impulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16409-uterine-cancer,certain risk factors,create changes cells uterus,endometrial cancer,heavy frequent vaginal bleeding,leaking bleeding,lower abdominal pain cramping pelvis,menopause,mutated cells,thin white clear vaginal discharge postmenopausal women,unusual pain,vaginal bleeding,vaginal bleeding spotting postmenopausal women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17624-vocal-fold-paralysis,breathing problems,cancer,changes voice,choking pneumonia,coughing,damage,difficulty swallowing,dysphagia,dyspnea,gurgling sound air escaping,hear wheezing raspy sound breathe,infections,inflammation cold damage nerves,injuries infections,"injuries trauma neck , head chest",lung cancer thyroid cancer,mild severe,mucus throat,multiple sclerosis ( ms ),myasthenia gravis,neurological conditions,scratchy,several conditions,shortness breath,sound hoarse,stuck throat,trouble breathing,weak “ breathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22102-hypopituitarism,abnormally small penis ( micropenis ),absent testicular enlargement,adenoma certain size,adrenocorticotropic hormone,affected deficient,bacterial meningitis,blood supply ( infarction ),brain head trauma,breast milk flow issues,bulging belly,confusion,constipation,cryptorchidism,damage pituitary gland,damage pituitary gland hypothalamus,decreased facial body hair,decreased muscle mass,decreased muscle tone,decreased pubic hair,depression,difficulty interacting others,difficulty toilet training,dry skin thinning hair,electrolyte imbalances,erectile dysfunction,excessive crying,extreme thirst,fast affected hormones,fatigue,follicle-stimulating hormone,frequent urination,fsh deficiency,genetic condition,genetic mutations,gonadotropins affect reproductive system,head injury,head trauma brain injuries,heavier-than-normal menstrual periods irregular periods,hereditary hemochromatosis,hoarse cry,hot flashes,hypoglycemia,hypotension,infertility,inflammation affected organ,irregular periods menstrual periods ( amenorrhea ),jaundice,kind stroke,known necrosis ),lack breast milk production,lack empathy,lack growth spurt puberty,lh deficiency,low blood pressure,low blood sugar,low body temperature ( hypothermia,luteinizing hormone,lymphocytic hypophysitis,much iron bloodstream,muscle weakness,nausea,oxytocin deficiency,pituitary adenoma,pituitary adenomas,pituitary apoplexy,pituitary bleeding pituitary ( hemorrhage,pituitary gland,pituitary hormone,pituitary hypothalamus damage,pituitary hypothalamus sarcoidosis,pressure ( compressing ) pituitary gland hypothalamus,pressure pituitary block blood flow,pressure pituitary gland hypothalamus,prolactin deficiency,reduced sense wellbeing,sah,seizures,sensitivity cold temperatures,sensitivity heat cold,severe blood loss childbirth,short height ( stature ),sickle cell anemia diabetes,significantly lower average ( failure thrive,slow growth growth,subarachnoid hemorrhage,sudden destruction pituitary gland tissue,sudden loss blood damage pituitary gland,traumatic brain injury,underactive thyroid,undescended testicles,unexplained episodes fever,unexplained weight loss,vomiting,weight gain,weight loss,yellowing skin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22070-growth-spurts,abnormal fetal health pregnancy complications,decrease increase appetite,increases bone,voice change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15252-delirium,acting disoriented,anxiety,apathy,decreased responsiveness,dehydration,flat affect,hallucinations,hormonal issues,hyperthyroidism hypothyroidism,kidney liver injury failure,known sundowning,lack oxygen tissues,lack sleep,laziness,overdose withdrawal,overwhelming reaction infections pneumonia,pain,rambling,rapid changes emotion,restlessness,sepsis urinary tract infections,withdrawal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17113-hyperhidrosis,affected area,anxiety,autonomic dysfunction,bacteria break molecules,bacteria chemicals,bacteria skin mix sweat particles,bead cheeks forehead,body odor,certain sweat glands,cracks wrinkles,diabetes,dysautonomia,emotional stress,excessive sweating,"face , including cheeks forehead",hyperthyroidism,hypoglycemia,infections,itching inflammation sweat,low blood sugar ),maceration,malignancies,menopause,night sweats,noticeable body odor bacteria skin,paleness discoloration,pungent smell,residue combinations sweat,severe psychological stress,skin changes,spinal cord injury,sweat,sweat odorless,sweat sleeping,sweat smell,sweat usual,sweating,tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11039-bacterial-meningitis,confusion,fever,fluid around skull,head injury infection immune system,headaches,high fever,inability lower chin chest,increasing drowsiness,irritability,irritable cry,meningitis,nose respiratory system,seizures,seizures stroke,stiffness neck,vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21498-prediabetes,acanthosis nigricans,belly fat increase inflammation body,carrying excess weight,darkened skin armpit back sides neck,end type diabetes,eye changes,insulin resistance,insulin resistant,lack activity,lead diabetic retinopathy,lead insulin resistance,sluggish low response insulin,small skin growths,type diabetes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16800-brain-aneurysm,aneurysm,aneurysm leak rupture,atherosclerosis,blood infection,blood pressure dangerous,burst open life-threatening,chronic headache,coma,common signs intact aneurysm headaches,difficulty speaking,dizziness problems balance,drowsiness,"enlarged ( dilated ) pupil , black part eye",fatty buildup blood-vessel walls ),headache,headaches,heart attack,high blood pressure ( hypertension ),known high blood pressure,many smaller ( larger ) aneurysms,mental confusion,nausea,neck pain,numbness tingling head face,ongoing stress sudden burst anger strong emotion,pain behind eye,seizures,sentinel headache,severe headache,sign ruptured aneurysm,small amount blood,stiff neck,"sudden , severe headache",type lingering headache,unruptured aneurysm,vision changes,vomiting,warning aneurysm burst,weakness feeling arm leg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21677-heart-palpitations-and-anxiety,afib,anxiety,arrhythmias,atrial fibrillation,digestion,excessive anxiety affects,fatigue,flapping fluttery feeling chest,fluttering,gastrointestinal issues,hyperthyroidism,myocarditis,rapid breathing,sweating,tense muscles,thyroid problems,trembling,viral infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212-acute-myeloid-leukemia-aml,blood clots,blood-forming cells,build bone marrow,cold,crowding healthy cells,dizziness,dyspnea,easy bruising bleeding,fatigue,fever,frequent infections,frequent nosebleeds bleeding gums,headaches,heart attack ),infection stroke,leukemia,leukemia cells ( blasts ),loss appetite,low red blood cells,lymphocytes myeloid cells,mutation damage,myeloid blasts,myeloid cells,night sweats,normally healthy cells,pale skin anemia,rapidly uncontrolled manner,shortness breath,small part bone marrow,stem cell,stop bleeding events,swollen lymph nodes,types cells,uncontrolled growth,weight loss,white blood cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21703-achilles-tendon-rupture,higher risk tear,increase risk rupturing,injury,missing step,pain,"sharp , sudden pain back ankle near heel",sudden movement,swelling bruising back ankle,tenderness spot tendon torn,tendon snap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21466-hypertrophic-scar,abnormal production,"chest , shoulders , upper arms – skin covers joints",hard thickened raised tissue wound site,inflammation,irritation,itching,lead undesirable thick,pain,pink red purple skin color wound site,proliferation remodeling,raised stiff scars,scar,scar skin joint,scar tissue forms remodeling phase,signaling molecules,specific types cells fibroblasts myofibroblasts,tenderness,wound healing,wounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10436-coccydynia-tailbone-pain,achy piercing pain tailbone,additional pain,anxiety,back pain,body secretes hormones soften area sacrum coccyx,break ( fracture ) dislocate,depression,feet slipped ice,fetus grows,increase coccyx pain,ligaments tendons,menstruation,much repeated motion strain tissues around coccyx,obesity,pain bowel movements,pain general area,pain sex,painful buttocks,poor sleep,pregnancy/childbirth third trimester pregnancy,really bad fall bruise,rectal pain,repetitive strain injury,severe pain,strain soft tissues,stretch muscles ligaments,tailbone pain,weight put pressure pelvic space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
